Hyperparameters:
output_dir: Nouvelle_version/MAML/output/SimpleNN/n_inner_iter=1_meta_lr=1e-4_inner_opt_train_lr=0.01
n_way: 10
k_spt: 10
k_qry: 15
num_classes: 20
num_elements_per_class: 35
perc_training_set: 0.7
task_num: 10
epochs: 200
meta_lr: 0.0001
model_class: ConvNet_Sans_Dropout
seed: 1
inner_opt_train_lr: 0.01
inner_opt_test_lr: 0.1
n_inner_iter: 1

Accuracy Results:
Epoch 189: Train Accuracy = 12.40%, Test Accuracy = 18.00%
Epoch 189.5: Train Accuracy = 20.20%, Test Accuracy = 14.67%
Epoch 190.0: Train Accuracy = 17.67%, Test Accuracy = 18.40%
Epoch 191: Train Accuracy = 12.33%, Test Accuracy = 18.87%
Epoch 191.5: Train Accuracy = 19.47%, Test Accuracy = 14.60%
Epoch 192.0: Train Accuracy = 17.20%, Test Accuracy = 17.67%
Epoch 193: Train Accuracy = 13.73%, Test Accuracy = 18.27%
Epoch 193.5: Train Accuracy = 17.73%, Test Accuracy = 15.53%
Epoch 194.0: Train Accuracy = 18.73%, Test Accuracy = 16.20%
Epoch 195: Train Accuracy = 10.53%, Test Accuracy = 16.73%
Epoch 195.5: Train Accuracy = 17.20%, Test Accuracy = 15.33%
Epoch 196.0: Train Accuracy = 17.60%, Test Accuracy = 18.67%
Epoch 197: Train Accuracy = 16.27%, Test Accuracy = 17.87%
Epoch 197.5: Train Accuracy = 16.33%, Test Accuracy = 13.13%
Epoch 198.0: Train Accuracy = 19.40%, Test Accuracy = 17.47%
Epoch 199: Train Accuracy = 11.07%, Test Accuracy = 17.07%
Epoch 199.5: Train Accuracy = 16.73%, Test Accuracy = 14.07%
